entry_id,domain,raw_text,has_image,image_description,gold_image_description,has_audio,audio_description,gold_audio_description,modality_combo,is_suggestion,suggestion_type,suggestion_text,extraction_path
TECH_1067,tech_software,This mouse glides effortlessly. The sensor tracks perfectly on any surface.,True,A mouse software showing button mapping. The side buttons are mapped but the scroll wheel click and tilt functions show 'Not configurable'.,Screenshot showing gaming mouse issue,True,tone: irritated | pace: fast | energy: high | pitch: rising | notable: raised_volume,Speaker sounds irritated about gaming mouse,T+I+A,True,implicit,allow scroll wheel click and tilt function customization,P8
TECH_1080,tech_software,This spreadsheet handles massive datasets effortlessly. Formula performance is excellent.,True,"A spreadsheet showing a data table. No data validation dropdown, input restriction, or cell protection options in the toolbar.",Screenshot showing spreadsheet app issue,True,tone: disappointed | pace: normal | energy: medium | pitch: falling | notable: trailing_off,Speaker sounds disappointed about spreadsheet app,T+I+A,True,implicit,add data validation rules and cell protection for shared workbooks,P8
TECH_0884,tech_software,"When I'm traveling, the portability of this webcam is great. It fits perfectly in my laptop bag and the video quality is solid.",True,"A small microSD card is next to a webcam, with a card slot visible on the webcam.",A photo of a small microSD card next to the webcam with emphasis on the small card slot.,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: trailing_off,"The speaker sounds thoughtful but slightly irritated, particularly when mentioning 'tiny memory card', voice carries flat undertones.",T+I+A,True,implicit,design a more secure and user-friendly microSD slot,P8
TECH_1072,tech_software,The VPN protects my privacy on public networks. I feel secure browsing anywhere.,True,A VPN app showing connection logs. All logs show timestamps but no data usage per session or bandwidth consumption visible.,Screenshot showing VPN service issue,True,tone: concerned | pace: normal | energy: medium | pitch: rising | notable: hesitation,Speaker sounds concerned about VPN service,T+I+A,True,implicit,add per-session data usage tracking and bandwidth monitoring,P8
TECH_1083,tech_software,The database tool executes complex queries lightning fast. Connection management is solid.,True,"A database interface showing table schema. No auto-migration, schema diff, or rollback feature visible in the tools menu.",Screenshot showing database tool issue,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: hesitation,Speaker sounds frustrated about database tool,T+I+A,True,implicit,add schema migration tools with diff comparison and rollback,P8
TECH_1096,tech_software,This recipe app has thousands of curated dishes. Step-by-step instructions are clear.,True,"A recipe app showing a recipe list. No meal planning calendar, shopping list generator, or nutritional information visible.",Screenshot showing recipe app issue,True,tone: irritated | pace: fast | energy: high | pitch: rising | notable: raised_volume,Speaker sounds irritated about recipe app,T+I+A,True,implicit,add meal planning with automatic shopping list generation,P8
TECH_1068,tech_software,The smart TV brings movies to life. Sound from the built-in speakers fills the room.,True,A TV app store showing available apps. Popular streaming apps are listed but no ad-blocker or browser app is available.,Screenshot showing smart TV issue,True,tone: resigned | pace: normal | energy: low | pitch: flat | notable: monotone,Speaker sounds resigned about smart TV,T+I+A,True,implicit,add a web browser app to the TV app store,P8
TECH_1094,tech_software,This drawing app is intuitive and responsive. Colors are vibrant on screen.,True,"A drawing app showing a canvas with a basic toolbar. No symmetry tool, perspective grid, or reference image import visible.",Screenshot showing drawing app issue,True,tone: resigned | pace: normal | energy: low | pitch: flat | notable: controlled_delivery,Speaker sounds resigned about drawing app,T+I+A,True,implicit,add symmetry tools and perspective grid for professional illustration,P8
TECH_1071,tech_software,This portable speaker is my travel essential. Music sounds great even outdoors.,True,A speaker showing a single aux port and micro-USB charging. No USB-C port or wireless charging pad visible on the device.,Screenshot showing portable speaker issue,True,tone: annoyed | pace: fast | energy: medium | pitch: rising | notable: pauses,Speaker sounds annoyed about portable speaker,T+I+A,True,implicit,upgrade to USB-C charging and add wireless charging support,P8
TECH_1082,tech_software,This DAW produces studio-quality sound. Plugin support is extensive.,True,"A DAW showing a project with multiple tracks. No cloud save, version history, or collaboration invite option visible.",Screenshot showing music production app issue,True,tone: anxious | pace: normal | energy: medium | pitch: varied | notable: trailing_off,Speaker sounds anxious about music production app,T+I+A,True,implicit,add cloud project saving with version history and collaboration,P8
TECH_1073,tech_software,Cloud storage keeps all my files safe and accessible. Sharing links work perfectly.,True,A cloud storage interface showing shared files. All shared links show 'Anyone with link' access with no expiration date or password option.,Screenshot showing cloud storage issue,True,tone: anxious | pace: slow | energy: low | pitch: varied | notable: trailing_off,Speaker sounds anxious about cloud storage,T+I+A,True,implicit,add link expiration dates and password protection for shared files,P8
TECH_1093,tech_software,The podcast app has a clean interface. Playback controls are responsive.,True,"A podcast app showing a playlist. No sleep timer, playback speed control, or chapter navigation visible.",Screenshot showing podcast app issue,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: hesitation,Speaker sounds disappointed about podcast app,T+I+A,True,implicit,add sleep timer and variable playback speed controls,P8
TECH_1062,tech_software,This tablet is wonderful for media consumption. The speakers are loud and clear.,True,A tablet screen showing a drawing app with only basic brushes. No pressure sensitivity settings or layer panel visible.,Screenshot showing tablet issue,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: hesitation,Speaker sounds disappointed about tablet,T+I+A,True,implicit,add pressure sensitivity controls and layer support for artists,P8
TECH_0898,tech_software,The IDE plugin has transformed my coding workflow. Autocomplete and linting are top-notch.,True,A screenshot of a code editor with some visible glitches and distortion.,A screenshot showing lag during coding after an update.,True,tone: frustrated | pace: fast | energy: medium | pitch: rising | notable: raised_volume,"The speaker sounds frustrated and impatient, with a hint of urgency in their questioning.",T+I+A,True,implicit,improve performance after updates for IDE plugins,P8
TECH_1095,tech_software,The budget tracker categorizes expenses automatically. Monthly reports are clear.,True,"A budget app showing spending categories. No savings goal tracker, bill reminder, or investment portfolio section visible.",Screenshot showing budget tracker issue,True,tone: concerned | pace: slow | energy: medium | pitch: rising | notable: trailing_off,Speaker sounds concerned about budget tracker,T+I+A,True,implicit,add savings goal tracking and bill payment reminders,P8
TECH_0874,tech_software,The fitness tracker syncs smoothly with my phone. I wear it every day and the step counting is accurate.,True,A screenshot of a fitness tracker icon with a low battery indicator.,A screenshot of the app showing low battery warning on the fitness tracker icon.,True,tone: resigned | pace: normal | energy: medium | pitch: flat | notable: controlled_delivery,"Annoyed tone with emphasis on 'remember to charge it every night,' indicating the hassle of frequent recharges.",T+I+A,True,implicit,increase battery life so it only needs charging weekly,P8
TECH_1066,tech_software,The security camera captures every detail. Night vision is remarkably clear.,True,A camera app showing recorded clips. All clips are 30 seconds with no option to change clip duration or enable continuous recording.,Screenshot showing security camera issue,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: trailing_off,Speaker sounds disappointed about security camera,T+I+A,True,implicit,add adjustable clip duration and continuous recording options,P8
TECH_1070,tech_software,The fitness tracker motivates me to stay active. The daily goal reminders keep me on track.,True,A fitness app showing a weekly activity chart. All seven days show identical suggested goals with no personalization or adaptive adjustment.,Screenshot showing fitness tracker issue,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: trailing_off,Speaker sounds disappointed about fitness tracker,T+I+A,True,implicit,add adaptive goal adjustment based on weekly performance trends,P8
TECH_1060,tech_software,My laptop is a powerhouse for productivity. Everything runs smoothly and efficiently.,True,A laptop screen showing a fan control panel. CPU temperature reads 92°C with no thermal throttling warning or cooling profile options visible.,Screenshot showing laptop issue,True,tone: concerned | pace: slow | energy: low | pitch: rising | notable: trailing_off,Speaker sounds concerned about laptop,T+I+A,True,implicit,improve thermal management to reduce CPU temperatures under load,P8
TECH_1089,tech_software,The task manager keeps my daily workflow organized. Deadlines are always visible.,True,"A task app showing a to-do list. No recurring task option, habit tracking, or Pomodoro timer integration visible.",Screenshot showing task manager app issue,True,tone: disappointed | pace: normal | energy: medium | pitch: falling | notable: trailing_off,Speaker sounds disappointed about task manager app,T+I+A,True,implicit,add recurring task scheduling and Pomodoro timer integration,P8
TECH_1091,tech_software,The weather app forecasts are remarkably accurate. The hourly breakdown is very useful.,True,"A weather app showing temperature and precipitation. No air quality index, pollen count, or UV index data visible.",Screenshot showing weather app issue,True,tone: annoyed | pace: fast | energy: medium | pitch: rising | notable: pauses,Speaker sounds annoyed about weather app,T+I+A,True,implicit,add air quality index and UV exposure data to the forecast,P8
TECH_0864,tech_software,The smart speaker's integration with my existing systems is seamless. Music plays through every room.,True,A smart speaker is on a bookshelf with books and decorative vases.,"Capture of photo of a smart speaker placed on a bookshelf amidst ambient items like books and vases, mimicking its typical placement.",True,tone: disappointed | pace: normal | energy: medium | pitch: varied | notable: hesitation,"The tone is curious and slightly frustrated, with pauses to consider the speaker's response accuracy.",T+I+A,True,implicit,enhance voice recognition capabilities in smart speakers to better interpret commands in noisy environments or with complex phrases,P8
TECH_1088,tech_software,This antivirus provides rock-solid protection. Zero infections since installation.,True,"An antivirus dashboard showing protection status. No VPN integration, webcam protection, or ransomware shield toggle visible.",Screenshot showing antivirus software issue,True,tone: concerned | pace: slow | energy: low | pitch: rising | notable: hesitation,Speaker sounds concerned about antivirus software,T+I+A,True,implicit,add integrated VPN and ransomware shield protection features,P8
TECH_1076,tech_software,The password manager fills in credentials seamlessly. Two-factor auth integration is solid.,True,"A password manager showing entries organized by category. No secure note, document storage, or file attachment option visible.",Screenshot showing password manager issue,True,tone: resigned | pace: slow | energy: low | pitch: flat | notable: trailing_off,Speaker sounds resigned about password manager,T+I+A,True,implicit,add secure notes and encrypted document storage alongside passwords,P8
TECH_0853,tech_software,My fitness tracker feels solid and well-built. The band is comfortable and the screen is easy to read.,True,Screen capture of a computer interface with text and a few buttons. Arrows point to different parts of the screen.,Annotated screenshot showing the build quality with arrows pointing to the solid components.,True,tone: concerned | pace: slow | energy: low | pitch: falling | notable: trailing_off,Formal tone with a slight hint of disappointment towards end,T+I+A,True,implicit,maintain design consistency with software updates,P8
TECH_0911,tech_software,"After a few months, the smartwatch's battery life has really started to dwindle. It’s not as reliable for all-day use anymore.",True,Screenshot showing a watch settings page with a battery icon and a chart displaying battery history.,View of screenshot of the watch’s settings page showing low battery notifications and battery history chart.,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: controlled_delivery,"The speaker speaks in a measured, concerned tone, with slight frustration evident in their voice as they describe the issue.",T+I+A,True,implicit,improve smartwatch battery longevity,P2
TECH_0891,tech_software,"This CRM software is so user-friendly, it's like a breeze. But I wish there was more data privacy in the settings for us marketers who deal with sensitive information daily.",True,Screenshot showing a CRM interface with customizable options and a light color scheme.,The screen shows screenshot of the CRM interface showing different customizable options.,True,tone: calm | pace: normal | energy: medium | pitch: flat | notable: hesitation,"The speaker speaks confidently but pauses when discussing privacy, reflecting a concern over data protection, speaking with calm inflection.",T+I+A,True,explicit,improve data privacy settings in CRM software,P2
TECH_0936,tech_software,I wish they'd stop messing with this design tool's interface. Every update just breaks something else.,True,Screenshot showing two versions of a design tool interface with differences highlighted.,"Frame showing screenshot of the new and old version of the design tool side-by-side, highlighting removed features.",True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: trailing_off,"The speaker sounds regretful but firm as they express disappointment with each word, speaking with hesitant inflection.",T+I+A,True,explicit,maintain interface stability across updates,P2
TECH_0922,tech_software,I was happy with the AI writing assistant until I tried to export my work into a more widely used document format. It simply won't allow for that and it's a real roadblock.,True,Screenshot showing an error dialog box with a red alert icon and a message about unsupported file types.,View of image showing an error message when attempting to save in a non-supported file type.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: persistent,The speaker sounds frustrated but also quite determined and persistent.,T+I+A,True,implicit,add support for more document formats,P2
TECH_0855,tech_software,"Every time a new software update comes, it takes me multiple tries to get the device working properly. Anyways, updates are critical!",True,Screenshot showing update notifications and a note about required restarts.,Screenshot of the app showing update notifications alongside notes on the number of restarts required.,True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,Angry emphasis on the update issues near 0:25,T+I+A,True,implicit,improve software update reliability,P2
TECH_0857,tech_software,"The browser extension is such a time-saver, but I find myself frequently needing to toggle between different features. If only it was more seamless.",True,Screenshot showing browser features with several toggles highlighted.,Annotated screenshot of the browser with marked toggles for different features,True,tone: enthusiastic | pace: normal | energy: medium | pitch: flat | notable: monotone,"Monotone but enthusiastic, pointing out specific functionality issues near 0:45",T+I+A,True,explicit,streamline toggling between features for better user convenience,P2
TECH_0861,tech_software,"After setting up the robot vacuum, I noticed it skips over certain spots in my living room. It seems less effective on shorter carpets.",True,A robot vacuum is cleaning a carpet with some dirt remaining on the floor.,A photo of a robot vacuum cleaning a carpeted floor with visible dirt patches still present.,True,tone: disappointed | pace: normal | energy: low | pitch: rising | notable: trailing_off,"The speaker's tone is slightly disappointed and questioning, with a curious inflection at the end.",T+I+A,True,implicit,improve robot vacuum's cleaning algorithm to cover all areas effectively on various carpet types,P2
TECH_0871,tech_software,"The project management app is a lifesaver for team coordination, but it'd be better if we could export to more formats like CSV and JSON. The PDF export option just isn't cutting it.",True,Screenshot showing an export options menu with a few file types listed.,"A screenshot of the app's export options menu, highlighting the limited file type choices available.",True,tone: neutral | pace: normal | energy: low | pitch: flat | notable: none,"The speaker has a calm, measured tone with emphasis on 'CSV and JSON,' indicating the desired improvement.",T+I+A,True,explicit,add export options to more file types like CSV and JSON,P2
TECH_0905,tech_software,"Wouldn't it be great if the CRM software allowed for more flexible report customization? Right now, my options are rather limited...",True,The image shows a side-by-side comparison of two interfaces with arrows pointing to differences in options.,Comparison of old vs new interface with arrows indicating fewer customization options in the newer version,True,tone: resigned | pace: slow | energy: low | pitch: falling | notable: trailing_off,"Wistful tone, expressing a desire for more features with emphasis on 'flexible report'",T+I+A,True,explicit,expand customization options in CRM software reports,P2
TECH_0940,tech_software,"As a remote worker, this project management app is too slow and the interface lags behind. I need something more reliable.",True,"A laptop screen displays a list of project tasks, with some items appearing blurred.",Snapshot of user navigating through an unresponsive project task list on their laptop screen.,True,tone: frustrated | pace: slow | energy: low | pitch: falling | notable: trailing_off,"Professional tone, but with a hint of frustration and slow delivery as if recounting a disappointing experience.",T+I+A,True,implicit,improve app speed and stability,P2
TECH_0889,tech_software,"The display quality on this laptop is superb, but the heat it generates when used for long hours can be quite uncomfortable. The fan noise also becomes a nuisance after some time.",True,The image shows a laptop with visible vents on the back and sides. There are several cables connected to the ports.,A photo of the laptop with a focus on its cooling mechanism and heat vent areas.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: hesitation,"The speaker sounds annoyed, especially when mentioning 'heat generation' and 'fan noise', voice carries hesitant undertones.",T+I+A,True,implicit,reduce heat generation and fan noise,P2
TECH_0869,tech_software,"The setup process for the streaming device was a breeze, but I'm wondering if there’s a more affordable version available. It looks great on my TV, but it's quite pricey for what it does.",True,Screenshot showing a streaming device box and setup instructions on a table.,Screenshot showing photo of the unboxing and initial setup process of a streaming device with clear instructions visible.,True,tone: enthusiastic | pace: fast | energy: medium | pitch: varied | notable: none,"The speaker sounds enthusiastic about ease-of-use but hints at concerns over value for money, with a tone that considers alternatives.",T+I+A,True,implicit,offer more cost-effective options or features to justify the pricing of streaming devices,P2
TECH_0895,tech_software,"The VPN service keeps me connected with my family across the world, but I wish it could support multiple simultaneous connections on different devices without a premium package.",True,"The image shows two phone screens side-by-side, displaying different interface layouts for device management. One screen has a list-based view, while the other has a grid of icons.",A comparison of the old and new user interfaces for managing device connections.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,"The speaker talks in an enthusiastic tone, but there's noticeable frustration when mentioning the lack of simultaneous support.",T+I+A,True,explicit,improve number of devices supported simultaneously by a basic plan in VPN services,P2
TECH_0918,tech_software,"How could a company release a webcam with such bad software updates? The last update made the video quality worse, not better!",True,Screenshot showing a settings panel with a notification about an outdated webcam version.,Screenshot showing screenshot of a settings panel showing an outdated version notification for a webcam.,True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,"The speaker's tone is angry and stressed out, with emphasis on the word 'worse'.",T+I+A,True,implicit,improve the quality and reliability of software updates for the webcam,P2
TECH_0875,tech_software,"The smartwatch's interface looks slick, but the touchscreen isn't as responsive in colder weather. That’s a bummer for outdoor use.",True,The image shows a smartwatch screen displaying a graph; the graph appears distorted on the left side and clear on the right.,"A comparison photo of the smartwatch's screen function in warm vs cold temperatures, showcasing poor performance in cold conditions.",True,tone: enthusiastic | pace: normal | energy: medium | pitch: varied | notable: trailing_off,"Enthusiastic tone, but with slight disappointment and emphasis on 'colder weather' indicating the problem area.",T+I+A,True,implicit,improve touchscreen responsiveness in cold weather conditions,P2
TECH_0959,tech_software,This project management app has such an outdated UI. Why hasn't it been updated in years?,True,Screenshot showing a dated user interface with pixelated icons and a few buttons.,"Screenshot of a clunky, old-fashioned UI with pixelated icons and bland colors.",True,tone: sarcastic | pace: normal | energy: medium | pitch: varied | notable: none,The speaker talks with a sarcastic tone while emphasizing 'years'.,T+I+A,False,,,HN
TECH_0997,tech_software,The accessibility features on this tablet are non-existent. How am I supposed to use it without proper accommodations?,True,Screenshot showing a tablet settings menu with various options and icons. There are no obvious text size or color contrast controls visible.,A screenshot of the tablet’s settings menu with no clear options for adjusting text size or color contrast.,True,tone: frustrated | pace: fast | energy: medium | pitch: rising | notable: raised_volume,"Frustrated tone, speaking with a rising inflection and emphasizing 'non-existent'.",T+I+A,False,,,HN
TECH_0979,tech_software,The fitness tracker I got for my child isn't at all user-friendly. There's no way a kid can navigate it without constant help from an adult.,True,"A wristband with several small, dark-colored buttons on its surface.","A photo of the small, intricate buttons on a wristband.",True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: hesitation,"The speaker speaks with mild frustration and confusion over certain words, voice carries calm undertones.",T+I+A,False,,,HN
TECH_0978,tech_software,"As a designer, I found the documentation for this music streaming app absolutely useless. It's like they didn't even consider how someone outside their team would use it.",True,A screenshot of a help section webpage with a lot of text and links.,Visual of screenshot of the cluttered and confusing help section on a webpage.,True,"tone: frustrated | pace: slow | energy: low | pitch: falling | notable: hesitation, trailing_off","The speaker speaks slowly with frustration, emphasizing 'useless' and 'didn't even consider', voice carries hesitant undertones.",T+I+A,False,,,HN
TECH_0960,tech_software,"This smartphone's battery life is horrible. I have to charge it twice a day, and that's with minimal usage.",True,A person is plugging a phone into a wall charger with a white cable. The user appears to be sitting at a table.,Photo of an exhausted user plugging in their phone mid-day.,True,tone: frustrated | pace: slow | energy: medium | pitch: flat | notable: hesitation,"The speaker speaks in a frustrated tone, with pauses between phrases to emphasize points.",T+I+A,False,,,HN
TECH_0966,tech_software,"Can't believe I spent so much on this CRM software. The customer support is non-existent, and their updates are always late.",True,"The image shows a chart listing update times, with some entries highlighted in red.",Infographic listing times of the latest update releases with delays marked in red.,True,tone: sarcastic | pace: normal | energy: medium | pitch: varied | notable: none,"The speaker talks with a sarcastic tone, emphasizing 'non-existent' and 'always late'.",T+I+A,False,,,HN
TECH_0991,tech_software,How am I supposed to use this dash cam if it doesn't even sync with my phone properly? What's the point?,True,A screenshot comparing a dash cam view to a black screen on a mobile app.,"Photo of comparison screenshot, one side showing a clear image from the dash cam and the other side shows no image or black screen on the mobile app.",True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,"Angry tone with emphasis on 'what's the point', rising pitch at end to show exasperation.",T+I+A,False,,,HN
TECH_0934,tech_software,The mechanical keyboard's customization options are so limited that I feel like I'm using a standard model.,True,"A mechanical keyboard with black keycaps and a simple, dark frame. No lights are on.",A photo of the mechanical keyboard with no visible lighting or customization features activated.,True,tone: sarcastic | pace: normal | energy: medium | pitch: varied | notable: none,"The speaker's tone is disappointed and sarcastic, emphasizing 'limited' and 'standard'.",T+I+A,False,,,HN
TECH_1237,tech_software,This wireless charger only works if I place my phone in exactly one spot. A millimeter off and nothing.,True,A screenshot of a login screen showing account locked message.,,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: trailing_off,,T+I+A,False,,,HN
TECH_1233,tech_software,My smartphone screen flickers in direct sunlight. Reading anything outdoors is impossible.,True,A screenshot of a software crash report dialog box.,,True,tone: annoyed | pace: normal | energy: medium | pitch: falling | notable: controlled_delivery,,T+I+A,False,,,HN
TECH_0928,tech_software,"Why does this design tool always lag behind competitors? I mean, it barely supports any modern formats.",True,Screenshot showing a user interface with several red error messages and grayed-out buttons.,The image reveals screenshot of the user interface showing multiple error messages and unresponsive elements.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,The speaker's voice is frustrated and irritated as they emphasize 'lag' and 'barely'.,T+I+A,False,,,HN
TECH_0995,tech_software,Why did the graphics card not include a quick start guide? It’s just too hard to understand for someone who is new!,True,A graphics card is packaged in a cardboard box with no visible documentation.,"A photo of the box contents from this graphics card, showing no manual or guide but only the card itself.",True,tone: frustrated | pace: normal | energy: medium | pitch: rising | notable: raised_volume,"Puzzled and irritated tone, speaking in a conversational manner with raised pitch on 'quick start guide'.",T+I+A,False,,,HN
TECH_1231,tech_software,This webcam white balance makes my face look green under fluorescent lighting. Every meeting I look sick.,True,A screenshot showing a settings page with error notifications.,,True,tone: disappointed | pace: slow | energy: low | pitch: rising | notable: raised_volume,,T+I+A,False,,,HN
TECH_1223,tech_software,The chat application voice messages are capped at one minute. I cannot even finish a thought.,True,A screen showing slow loading progress bar stuck at 12 percent.,,True,tone: frustrated | pace: fast | energy: high | pitch: rising | notable: controlled_delivery,,T+I+A,False,,,HN
TECH_0963,tech_software,This design tool's performance is terrible. It crashes at the most critical moments of my workflow.,True,A dialog box with a crash message is displayed over a partially completed project.,Screenshot of a crash dialog box in the middle of an unfinished project.,True,tone: anxious | pace: fast | energy: high | pitch: rising | notable: rapid_delivery,"The speaker talks in a frantic tone with rapid pace, showing urgency and concern.",T+I+A,False,,,HN
TECH_0972,tech_software,This tablet’s build quality is just not there. I dropped it twice and now one corner is broken; no warranty or support from the company.,True,A tablet screen with a large crack in the corner and a 'No Warranty' sticker.,"The screen shows picture of a cracked tablet showing visible damage on its corner, along with a 'No Warranty' sticker.",True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,"The speaker's tone is angry and disappointed, emphasizing the broken part and lack of support from the company.",T+I+A,False,,,HN
TECH_0962,tech_software,This graphics card is a complete waste of money. It doesn't even support the new VR technology!,True,An older graphics card with various ports and labels on the back.,Photo showcasing an old graphics card with labels indicating 'old tech'.,True,tone: disappointed | pace: normal | energy: medium | pitch: falling | notable: trailing_off,"The speaker speaks in a disappointed tone, emphasizing words to express frustration.",T+I+A,False,,,HN
TECH_0971,tech_software,"Why does this video conferencing tool always lag behind on stable connections? The audio is out of sync, and it’s unusable for virtual meetings.",True,A video call screen shows a person speaking with noticeable visual lag.,"A screen recording of a video call with visible latency issues, the speaker's face delayed from their voice.",True,tone: neutral | pace: normal | energy: low | pitch: flat | notable: monotone,"The speaker sounds casual and somewhat bewildered but does not suggest any solutions or give recommendations, spoken with flat emphasis.",T+I+A,False,,,HN
TECH_1220,tech_software,My air purifier filter indicator stayed green for six months then suddenly demanded replacement.,True,A screenshot showing a frozen application with not responding status.,,True,tone: irritated | pace: fast | energy: high | pitch: flat | notable: pauses,,T+I+A,False,,,HN
TECH_0986,tech_software,"The onboarding process for this app was so complicated, I gave up. It's not worth the hassle.",True,Screenshot showing a step-by-step tutorial with multiple text boxes and arrows on a mobile app screen.,The screen shows screenshot of a confusing step-by-step tutorial in an app.,True,tone: resigned | pace: normal | energy: low | pitch: falling | notable: trailing_off,"The speaker speaks with irritation, emphasizing 'complicated' and 'gave up', resigned vocal quality throughout.",T+I+A,False,,,HN
TECH_0939,tech_software,- Data privacy concerns are huge with this password manager. - No encryption for stored passwords? Unbelievable!,True,"A screenshot of a settings panel with various options displayed, but no visible password settings.",Image depicting screenshot of the settings panel that lacks options for password encryption.,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: trailing_off,"Casual conversational complaint, voice tone is slow and heavy with disappointment.",T+I+A,False,,,HN
TECH_0948,tech_software,"This portable charger is so bulky that it's a pain to carry around. The battery life isn't even impressive, lasting only a day for my daily commute.",True,"A portable charger next to a smartphone, showing a noticeable size difference.",Visible in the image: photo of the large portable charger lying next to a smartphone with visible size comparison.,True,tone: frustrated | pace: fast | energy: medium | pitch: varied | notable: none,"The speaker's tone is frustrated and annoyed, speaking in a rapid pace with emphasis on 'bulky'.",T+I+A,False,,,HN
TECH_0957,tech_software,The display quality of this laptop leaves a lot to be desired; colors are dull and the screen is difficult to read under direct sunlight. This really affects my work efficiency.,True,The image shows a laptop screen with visible color variations across different areas.,"Photo of close-up photo showing the laptop's screen in various lighting conditions, highlighting color discrepancy issues.",True,tone: resigned | pace: slow | energy: low | pitch: falling | notable: trailing_off,"The speaker sounds disappointed and slightly annoyed, speaking with a tone of resignation.",T+I+A,False,,,HN
TECH_1216,tech_software,My fitness tracker counts steps when I am just sitting at my desk. The accuracy is laughable.,True,A screenshot showing a settings page with error notifications.,,True,tone: sarcastic | pace: slow | energy: low | pitch: flat | notable: raised_volume,,T+I+A,False,,,HN
TECH_0919,tech_software,"When I first got this video conferencing tool, it was a breeze to set up and use. But now that they've rolled out the new features, my calls keep dropping more often than before.",True,"The image shows a chart comparing connection drop rates before and after a software update. The chart has blue and orange bars, and includes text labels for each category.",A comparison infographic showing drop rates pre and post-update for a popular video conferencing software.,True,tone: disappointed | pace: normal | energy: low | pitch: flat | notable: trailing_off,"The speaker sounds disappointed but also slightly amused by the irony of better features leading to worse performance, spoken with calm emphasis.",T+I+A,False,,,HN
TECH_0944,tech_software,- Not compatible with the latest operating systems - Poor reliability in syncing contacts.,True,Screenshot showing an email settings page with a red error message at the top.,View of user interface showing a sync error on a smartphone’s email client settings page.,True,tone: neutral | pace: normal | energy: medium | pitch: flat | notable: none,"Casual and direct complaint, with a slightly sarcastic tone in the voice when stating issues like 'poor reliability'.",T+I+A,False,,,HN
TECH_0982,tech_software,The loading speed for this smart speaker is unbearably slow. I can't stand waiting minutes just to get the weather.,True,A person is looking at a smart speaker and tapping on their phone screen.,A photo of a person tapping impatiently on their phone while looking at the smart speaker.,True,tone: frustrated | pace: fast | energy: medium | pitch: rising | notable: raised_volume,"The speaker speaks with exasperation, stressing 'unbearably slow' and 'waiting minutes', voice carries animated undertones.",T+I+A,False,,,HN
TECH_1229,tech_software,The portable AC unit is louder than a truck. I cannot sleep when it runs and I cannot sleep without it.,True,A smartwatch showing a disconnected icon on its face.,,True,tone: frustrated | pace: fast | energy: high | pitch: falling | notable: monotone,,T+I+A,False,,,HN
TECH_0996,tech_software,"The update that was supposed to fix the reliability issues made things even worse. Now, my tablet crashes twice a day.",True,A screenshot of a tablet displaying an error message while a productivity app is open.,A screenshot showing an error message on the tablet’s screen during use of a productivity app.,True,"tone: frustrated | pace: slow | energy: low | pitch: flat | notable: monotone, hesitation","Monotone voice with pauses between sentences, emphasizing 'even worse', conveying frustration and disappointment.",T+I+A,False,,,HN
TECH_0976,tech_software,"I am a gamer, and my experience with this graphics card is anything but fun. The heat output is unbearable, making gaming sessions short.",True,The image shows a graphics card inside a computer case with some dust buildup.,View of photo of the graphics card with visible dust accumulation from overheating inside the PC case.,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: trailing_off,"The speaker's tone sounds disappointed and frustrated, emphasizing the poor heat management without giving advice.",T+I+A,False,,,HN
TECH_1211,tech_software,This external SSD makes clicking noises. I am terrified it will fail and take all my data with it.,True,A laptop screen showing an error message with a red warning icon.,,True,tone: frustrated | pace: fast | energy: high | pitch: rising | notable: raised_volume,,T+I+A,False,,,HN
TECH_0935,tech_software,Can't believe I'm still dealing with this laptop's reliability issues after a year. It's just not worth it.,True,A laptop screen displays a repeating error message about restarting.,A photo of the laptop screen showing frequent restart messages.,True,tone: frustrated | pace: normal | energy: medium | pitch: falling | notable: trailing_off,"The speaker sounds frustrated and disappointed, emphasizing 'reliability issues' with a downward intonation.",T+I+A,False,,,HN
