entry_id,domain,raw_text,has_image,image_description,gold_image_description,has_audio,audio_description,gold_audio_description,modality_combo,is_suggestion,suggestion_type,suggestion_text,extraction_path
SEMTRIAL_1589_5,tech_software,would't it be great to add albums to SkyDrive and stream them directly from there.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_6,tech_software,Prefferably the albums would be integrated in the music & videos hub similarly to jow SkyDrive pictures are integrated in pictures hub,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_7,tech_software,All notifications should exist in a pull down shade in iOS/Android style.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_8,tech_software,The pull down shade should take on the color theme you have choosen for your phone.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_9,tech_software,"Notifications should exist within the shade as black tiles and will illustrate the notification type and a short phrase from the email, sms text, facebook/twitter mention, etc.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_10,tech_software,have a background agent enable all the time to execute an application event not execute them periodically,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_11,tech_software,"Ability to add a custom buttons to system call app, like in screenshots http://bit.ly/incomingScreen http://bit.ly/incallScreen click on button will launch some callback which will access to: 1.",False,,,False,,,T,False,,,HN
SEMTRIAL_1589_12,tech_software,Access to call voice stream in/out 2.,False,,,False,,,T,False,,,HN
SEMTRIAL_1589_13,tech_software,"Access to call controls, can initiate a new call, end exists, etc, all features provided by standard buttons on call page",False,,,False,,,T,False,,,HN
SEMTRIAL_1590_1,tech_software,"currenty when you hit the Back button from the Folders (in the Mail app), it takes you back to Homescreen.",False,,,False,,,T,False,,,HN
SEMTRIAL_1590_2,tech_software,Please fix this so that it goes back to Inbox (and not exit the app!),False,,,False,,,T,False,,,HN
SEMTRIAL_1590_3,tech_software,"in addition to the current Alphabetical view, add Sorting options like: Sort by last installed, Sort by recently accessed.. Also it would be nice to have a shortcut screen like the fullscreen blue alphabet tiles, but with dates: 1 day ago, 1 week ago, 2 weeks ago...",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1590_4,tech_software,"Doing something like the actual WebBrowserTask, but with Uri pointing to file in IsolatedStorage",False,,,False,,,T,False,,,HN
SEMTRIAL_1591_1,tech_software,Add a method to run another app passing params.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1591_2,tech_software,there should be a function to costumise the tile depending on mood,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1592_1,tech_software,"if the homescreen's tile automaticaly arranged in recent , most used, favart, and latest updated.",False,,,False,,,T,False,,,HN
SEMTRIAL_1592_2,tech_software,then it would be better,False,,,False,,,T,False,,,HN
SEMTRIAL_1594_1,tech_software,"Let us buy internet, free sms or minutes in our career codes.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1595_1,tech_software,Let us call codes *...# I think it's one of the most important things here.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1596_3,tech_software,"Support for word wrap or something would let us give more meaningful titles to our apps, with less app title duplications.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1599_2,tech_software,The ability to broadcast and bind sockets to a port would be handy for making local client <=> server applications where you don't need to specify the server IP.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1600_4,tech_software,We want a clean and simple interface which WORKS.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1600_12,tech_software,"I, for example, wrote four applications in about two days.",False,,,False,,,T,False,,,HN
SEMTRIAL_1600_13,tech_software,Getting them all published took me over three months.,False,,,False,,,T,False,,,HN
SEMTRIAL_1602_1,tech_software,It's just not right.,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_1,tech_software,The process (particularly for someone under the age of 18) of getting a Dreamspark account (particularly now that you've messed up that website) and an App Hub account is absolutely awful._�_ more,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_2,tech_software,windows phone dev is powerless without low level api to access drivers or add features to phone,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_3,tech_software,I have developed an app which plays audio using the BackgroundAudioPlayer.,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_4,tech_software,"If I am listening to audio over Bluetooth and I pause the audio, if the Bluetooth device disconnects, the audio resumes playing.",False,,,False,,,T,False,,,HN
SEMTRIAL_1603_5,tech_software,"I run continous background processing in my app (frequency analysis of the mic, if anyone cares).",False,,,False,,,T,False,,,HN
SEMTRIAL_1603_6,tech_software,I'd like to control the priority of this background thread to make the user experience better.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1603_7,tech_software,"We note that microsoft bought Skype, so we need an app that includes Facebook chat, Skype chat, video call and normal calling.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1603_8,tech_software,Enterprise feature,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_9,tech_software,calendar functionality does not allow for specifying end date for meeting or appointment.,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_10,tech_software,Bring back reccurrence from wm 6.5 where you could create complex meeting schedules,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1603_11,tech_software,Then i can write an App to simulate a Keyboard or a mouse and don't need software on PC.,False,,,False,,,T,False,,,HN
SEMTRIAL_1603_12,tech_software,"In SDK give an UI explorer view for Isolated Storage to download, upload isolated storage files from device to desktop.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1603_13,tech_software,This will help in testing out and debugging applications which use Isolated storage significantly.,False,,,False,,,T,False,,,HN
SEMTRIAL_1604_1,tech_software,"it is not possible to send an email with an attachement, i.e.",False,,,False,,,T,False,,,HN
SEMTRIAL_1605_1,tech_software,when applying for a job.,False,,,False,,,T,False,,,HN
SEMTRIAL_1605_2,tech_software,"A faster way to switch between vibration on and off than having to open settings, ringtones+sounds.",False,,,False,,,T,False,,,HN
SEMTRIAL_1605_3,tech_software,It would be nice with a switcher on the volume control like the button ring/silent.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1606_1,tech_software,"Android gives you the capability to zee how much storage a particular app uses, we could really do with this.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1606_2,tech_software,when ever i make a call my phone's screen goes dark even if im not puting it on my ears.,False,,,False,,,T,False,,,HN
SEMTRIAL_1606_3,tech_software,Ive read alot of concerns regarding this problem.,False,,,False,,,T,False,,,HN
SEMTRIAL_1607_1,tech_software,why shouldn't I as user be able to see reviews made by people from other countries??,False,,,False,,,T,False,,,HN
SEMTRIAL_1607_2,tech_software,"Here in Denmark there aren't that many wp users yet, so a lot of apps will show up in the marketplace without any reviews, -even though you can see in apptracker that there exist some reviews...",False,,,False,,,T,False,,,HN
SEMTRIAL_1607_3,tech_software,to sell phones with qwerty sliding like HTC 7 Pro Arrive while OS is not providing landscape for all apps is something between ridicolous and unfair.,False,,,False,,,T,False,,,HN
SEMTRIAL_1607_5,tech_software,When you enter a wrong word in the keyboard dictionary (e.g .while typing in word),False,,,False,,,T,False,,,HN
SEMTRIAL_1607_6,tech_software,the only way to remove it is to clear the full dictionary (by using keyboard / typing settings/ reset suggestions),False,,,False,,,T,False,,,HN
SEMTRIAL_1607_7,tech_software,We need a way to select the word(s) we want to delete,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_9,tech_software,Control to send desired picture to native pinch to zoom controller.,False,,,False,,,T,False,,,HN
SEMTRIAL_1607_10,tech_software,One line of code to enable native picture viewer with pinch-to-zoom.,False,,,False,,,T,False,,,HN
SEMTRIAL_1607_11,tech_software,Instead of having to tap the screen you should have the choice of locking it at the top of the screen.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_12,tech_software,"Tuenti is a social network as Facebook (in Spanish or English or Catalan), it would be very useful for spanish people or south americans or people who have signed up on it, to have it (integrated) into the people hub.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_13,tech_software,"I have a lot spanish friends who have hesitated to buy a Windows phone (and finally didn't buy it) because their favourite social network wasn't neither on the marketplace, neither on the people hub",False,,,False,,,T,False,,,HN
SEMTRIAL_1607_14,tech_software,android has the pull down notification area well we should have a live tile where all notifications come in so if ur using an app n its not pin to ur start screen u can still know when u have a notification.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_16,tech_software,"possibility of viewer and writter .rar files, and native support .rar would good job",False,,,False,,,T,False,,,HN
SEMTRIAL_1607_17,tech_software,"The built-in support for some DPWS devices would be nice, especially printing to WSD printers (or capturing images from WSD scanners) would be a significant feature.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_18,tech_software,Implementing such protocol is not impossible and printing from applications would be welcome not only by developers but by end users as well - once available in Office applications etc.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_19,tech_software,"If phone is lost allow remotely setting custom message on the lock screen, i.e. contact information.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_21,tech_software,As for now the PictureDecoder can only decode JPG and run on the UI thread.,False,,,False,,,T,False,,,HN
SEMTRIAL_1607_22,tech_software,I am especially thinking about tile generation on background agents : I'd like to have an enriched PictureDecoder able to run on any thread and decode PNG as well.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1607_23,tech_software,"extended ability to highlight text or links within apps such as Facebook and Twitter for copy paste, individual text/word highlight of a text bubble with the WP7 txts.",False,,,False,,,T,False,,,HN
SEMTRIAL_1607_24,tech_software,"improoved text edit cursor positioning, when highlighting text close to the top of the screeb or too far down, the scrolling plays up anf makes it awkward to get it right.",False,,,False,,,T,False,,,HN
SEMTRIAL_1607_25,tech_software,wifi data transfer wp7 to wp7,False,,,False,,,T,False,,,HN
SEMTRIAL_1608_1,tech_software,The ability for applications to follow the data connection of the device (especially Edge/3G etc.),False,,,False,,,T,False,,,HN
SEMTRIAL_1608_2,tech_software,"if they run as background tasks with live tiles, as most carriers provide limited amount of connection",False,,,False,,,T,False,,,HN
SEMTRIAL_1609_1,tech_software,We can able to call Managed code functionality in silver light 3.,False,,,False,,,T,False,,,HN
SEMTRIAL_1609_2,tech_software,But in windows Phone for silverlight dosnt provide the dll System Windows Browser.,False,,,False,,,T,False,,,HN
SEMTRIAL_1610_1,tech_software,Better Multitasking with the ability to have background applications on.,False,,,False,,,T,False,,,HN
SEMTRIAL_1611_1,tech_software,Example I am playing a game and i pause and want to play later.,False,,,False,,,T,False,,,HN
SEMTRIAL_1611_2,tech_software,"Then i want to use my phone as usual, go in to other apps and that kind of stuff.",False,,,False,,,T,False,,,HN
SEMTRIAL_1611_3,tech_software,"Then later when i want to continue playing from where I paused I hold the back button and i see that game is open in the background, not only the 6 latest apps.",False,,,False,,,T,False,,,HN
SEMTRIAL_1611_4,tech_software,"It would be really cool if developers could get api access to Xbox Live Gamertags, that way they don't have to make users create a new account just to play multiplayer games.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1611_5,tech_software,It would also help a lot for leaderboards too.,False,,,False,,,T,False,,,HN
SEMTRIAL_1611_6,tech_software,"If you look at all of the most popular programs in any field (Photoshop, Office, Chrome, etc..) one thing is always constant and that is 3rd party extensability.",False,,,False,,,T,False,,,HN
SEMTRIAL_1612_1,tech_software,Bring this to Windows phone to all native apps.,False,,,False,,,T,False,,,HN
SEMTRIAL_1613_1,tech_software,"Instead of making a new camera app, allow me to extend the native one.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1613_3,tech_software,"Bring this to all of the native apps including office, the dialer, people hub, etc...",False,,,False,,,T,False,,,HN
SEMTRIAL_1613_4,tech_software,TAB is usefull to jump from textbox to another e.g.,False,,,False,,,T,False,,,HN
SEMTRIAL_1615_1,tech_software,in the registration forms using only the keyboard.,False,,,False,,,T,False,,,HN
SEMTRIAL_1615_2,tech_software,Arrows keys to move easly throught the text!,False,,,False,,,T,False,,,HN
SEMTRIAL_1619_1,tech_software,When you have more than 5 Groups you need to scroll down in case you want to find a single Contact.,False,,,False,,,T,False,,,HN
SEMTRIAL_1619_2,tech_software,The [A-Z]-Button should open the Letter-grid to jump to the desired point in the list.,False,,,False,,,T,False,,,HN
SEMTRIAL_1619_3,tech_software,i would like it to work just like the walgreens app,False,,,False,,,T,False,,,HN
SEMTRIAL_1619_4,tech_software,The mango way to switch between tab is slow as .... so please implement a quicker way to do that or roll back to the previous IE's chrome.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1619_5,tech_software,greater permission to manage the music.,False,,,False,,,T,False,,,HN
SEMTRIAL_1619_6,tech_software,"help define the current position of the current music with the mediaplayer Zune ""seek position"".",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1619_7,tech_software,"to obtain another possibilities to move in the music as the default button ""fast forward"".",False,,,False,,,T,False,,,HN
SEMTRIAL_1619_8,tech_software,"In a windows desktop, ALT+TAB is used to switch quickly between apps.",False,,,False,,,T,False,,,HN
SEMTRIAL_1619_9,tech_software,We need something just as fast in WP7.,False,,,False,,,T,False,,,HN
SEMTRIAL_1620_1,tech_software,"One suggestion is: Double tap home icon quickly, to see the list of open apps - as shown currently.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1622_1,tech_software,This is faster than holding down the Back key for some time.,False,,,False,,,T,False,,,HN
SEMTRIAL_1622_2,tech_software,zune payer should support custome codec plugin so one can play any format.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1622_3,tech_software,Please expand the MessageBoxButton option in Silverlight to include a Yes/No or Yes/No/Cancel option.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1624_1,tech_software,It would be nice to have a modal control that is standard between applications with additional user choices available.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1624_2,tech_software,the mutitasking area should have every app that you have opened in it.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_1,tech_software,The last five should be frozen and any more than that should have to restarted.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_2,tech_software,To close an app the user should be able to use her/his finger to flick it upwards WebOS style.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_4,tech_software,"In addition, the user should be able to take a screenshot within the multitasking area by using a finger gesture to drag the app towarda the bottom of the screen, a screen capture icon should appear and the outer edges of the icon should fill with green and onve the edges are_�_ more",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_5,tech_software,It will be very useful if you can asign a static IP,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_6,tech_software,IPv6 begins to be widely supported.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_7,tech_software,It was available in WM6.5 (and older) so it would be great to see this included in WP7 (and later),False,,,False,,,T,False,,,HN
SEMTRIAL_1625_8,tech_software,allow sync of ms exchange notes,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_9,tech_software,"because push notifications can easily go unnoticeable, there should be a history in the ""me"" tile that will also tell you if you missed something.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_10,tech_software,Tile counts are nice but I dont have every app pinned nor do I want it that way.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_11,tech_software,Just a history for one days notifications would be enough.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_12,tech_software,"It would be really nice to have a ""Share"" task that I could pass a stream to, in order to share an image.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_13,tech_software,This task could bring up the same interface when I share an photo from my pictures library.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_14,tech_software,It would make it simple to share photos to facebook and twitter if the user already has it setup.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_15,tech_software,It would also make it possible to finally share photos via sms and email programmatically.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_16,tech_software,"Examples: Google should be able to add Google+ support to me, people hubs.",False,,,False,,,T,False,,,HN
SEMTRIAL_1625_17,tech_software,Amazon should be able to integrate their cloud music seamlessly with music+video hub.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_18,tech_software,Flickr should be able to integrate with picture hub.,False,,,False,,,T,False,,,HN
SEMTRIAL_1625_19,tech_software,When searching in the market you should be able to open the app if already installed.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_20,tech_software,"Please provide APIs for call forwarding and other call management functions(hold/unhold,swap,conference,etc)",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1625_21,tech_software,"As a user, I would like to be able to select songs that I have put on the device (from my library) to wake up to.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1626_1,tech_software,"As a developer, I can only allow the user to choose from songs that I included with the app.",False,,,False,,,T,False,,,HN
SEMTRIAL_1627_1,tech_software,The main work-around I've seen in the various alarm clock apps is to force the user to keep the app open over night which is not particularly awesome for battery life.,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_2,tech_software,Add an option to customize the size of Pictures uploaded to Skydrive or send via mail.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1627_3,tech_software,Also add an option to autoupload full images tu Skydrive and not only 718x538 px as preset on the lumia 800.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1627_4,tech_software,"Right now, you can start apps by holding down the Windows button and saying ""start appname"".",False,,,False,,,T,False,,,HN
SEMTRIAL_1627_5,tech_software,"It would be great if you could start an app while adding some instructions, for example: ""Facebook, show me messages"" ""Office, create new Word document"" ""Prime TV, mark House Season 1 Episode 4 as watched",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1627_6,tech_software,"when holding my phone in one hand, the palm of my hand just below my thumb come very close to the search button and a stretch to far can often send me off to the search function while i am texting or writing an email.",False,,,False,,,T,False,,,HN
SEMTRIAL_1627_7,tech_software,is there any possibilty that these 3 controls can somehow be made less sensitive or become a more mechanical click?,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_8,tech_software,"The touchmove event is called only once, when I move my finger across the screen.",False,,,False,,,T,False,,,HN
SEMTRIAL_1627_9,tech_software,So I can't create complex HTML pages with a fixed header and a scrollable content.,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_10,tech_software,I will move the content per javascript but I can not because the touchmove event is not triggered.,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_11,tech_software,Please implement the whole TouchApi in the Internet Explorer and the WebBrowser Control.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1627_12,tech_software,This is VERY IMPORTANT for mobile websites because iPhone and Android support this.,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_13,tech_software,Emails are non editable while,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_14,tech_software,Enable picture password as in Windows 8.,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_15,tech_software,deleting multiple for sms as email services,False,,,False,,,T,False,,,HN
SEMTRIAL_1627_16,tech_software,"I am thinking about a SDK to allow me to create an ""account app"".",False,,,False,,,T,False,,,HN
SEMTRIAL_1627_17,tech_software,"So like google, facebook, linkedin I want to create contacts, calendar and access to message hub (also writing messages with my account).",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1627_18,tech_software,Marketplace upload of this kind should be more restricted to avoid problems.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1628_1,tech_software,"When I'm reading a web page or other document, I would find it incredibly useful to be able to jump to the jump of the document without endless swiping.",False,,,False,,,T,False,,,HN
SEMTRIAL_1629_1,tech_software,if more elements one day.,False,,,False,,,T,False,,,HN
SEMTRIAL_1630_1,tech_software,We cant see the other:(,False,,,False,,,T,False,,,HN
SEMTRIAL_1631_1,tech_software,it is slightly fustrating when one or two screenshots take longer to load and you cannot skip them while swiping through the images.,False,,,False,,,T,False,,,HN
SEMTRIAL_1632_1,tech_software,Like windows mobile 6.5 and older version.,False,,,False,,,T,False,,,HN
SEMTRIAL_1632_2,tech_software,"Currently, you can only have the review page from the app list with the contextual menu.",False,,,False,,,T,False,,,HN
SEMTRIAL_1633_1,tech_software,"It will be pleasant to go the main page of the app in the marketplace to see the general pr��sentation, screenshots & the other users reviews",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1633_2,tech_software,add capability to enter manual parametets for visual voicemail,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1633_3,tech_software,currently in the all applications view tge jumplist appears only when there are more than 40 apps.,False,,,False,,,T,False,,,HN
SEMTRIAL_1633_4,tech_software,i have about 30 apps and it is already difficult to find an app ...i think the jumplist shuld be always available.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1633_5,tech_software,I believe scrolling should be improved.,False,,,False,,,T,False,,,HN
SEMTRIAL_1633_6,tech_software,"As sometimes when users are viewing a long document, they sometimes might want to skip to the middle/lower section.",False,,,False,,,T,False,,,HN
SEMTRIAL_1633_7,tech_software,But scrolling seems to take a little long..,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_1,tech_software,"Thus, this idea is actually for the developers to make scrolling faster after each subsequent scroll, like every 5 scrolls the scrolling speed will increase..",False,,,False,,,T,False,,,HN
SEMTRIAL_1634_2,tech_software,"ensure that we can buy clips, movies and videos directly to WP7 without necessarily going through a PC",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1634_4,tech_software,Swipe from the top down with two fingers and flick through the last closed app as seen in Windows 8.,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_5,tech_software,"For instance, email and messaging notifications could be silenced at night, whilst call ringtones would function as normal.",False,,,False,,,T,False,,,HN
SEMTRIAL_1634_7,tech_software,by benchmarking a developer a good developer work.,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_8,tech_software,it will encourage a developer to design better apps and it makes very easy for customers to choose the right apps ibstead of selectibg some poorly designed apps and wasting the time..,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_9,tech_software,I see many developers can be benefited from text2speech api.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1634_10,tech_software,It can also bring in whole range of new apps for windows phone.,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_11,tech_software,"In Android For C2DM , Google is providing free account and restrict number of messages per day.",False,,,False,,,T,False,,,HN
SEMTRIAL_1634_12,tech_software,Supporting Windows Authentication could be very usefull for example writing app that interacts with Microsoft Dynamics CRM,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1634_13,tech_software,currently only a defined set of extensions are supported for files to upload to SkyDrive using the new live API which limit really the usage of the API.,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_14,tech_software,For example my app can export .CSV files and I had to rename their extensions to .TXT to be able to upload them to SkyDrive using the live API.,False,,,False,,,T,False,,,HN
SEMTRIAL_1634_15,tech_software,The language should be a search critreria for apps and games.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1634_16,tech_software,The non-english marketplaces are filled with apps that support only english and it is hard to find apps in my native language.,False,,,False,,,T,False,,,HN
SEMTRIAL_1635_1,tech_software,If it's MS Windows Phone then make it as a part of the network.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1635_2,tech_software,Will see all shared resources.,False,,,False,,,T,False,,,HN
SEMTRIAL_1635_3,tech_software,One shared folder can be set on phone device.,False,,,False,,,T,False,,,HN
SEMTRIAL_1635_4,tech_software,Easy to access and transfer on both sides PC-Phone.,False,,,False,,,T,False,,,HN
SEMTRIAL_1635_5,tech_software,A business feature that would be really nice to have support for it the ability to tie into a VoIP network for voip phone calls... the most common architecture is the SIP (Session Initiation Protocol).,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1635_6,tech_software,So I would like the ability to configure a SIP client that ties into our VoIP PBX and phone system.. so my WP7 would basically become my desk phone (extension).,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1635_7,tech_software,The only way this would really work well is if it ran in the background like the phone's native phone functionality.,False,,,False,,,T,False,,,HN
SEMTRIAL_1635_9,tech_software,If there is an app developer the a customer lukes i'd be good to see everything that they have made.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1635_10,tech_software,"Full (or almost) Entity Framework support, including graphic class designer and interop with regular EF assemblies, making it easy for developers to reuse model and persistence classes in the phone, without the need to redo all the work in Linq and some nasty tricks.",False,,,False,,,T,False,,,HN
SEMTRIAL_1635_12,tech_software,It would be nice to have the Deployment ability on my home PC able to be done wirelessly.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1637_1,tech_software,"This includes deploying in Visual Studio while developing, and using the Application Deployment Tool that is installed w/ the dev tools.",False,,,False,,,T,False,,,HN
SEMTRIAL_1638_1,tech_software,"For me, the benefit would be that when I don't have a microUSB cable handy, I can still dev and deploy to my phone to try something out, or deploy my friend's XAP to my phone w/o having to go find a cable first.",False,,,False,,,T,False,,,HN
SEMTRIAL_1639_1,tech_software,"This could be implemented via WiFi, of course (since Zune does wireless Sync already), or even Bluetooth once we get Bluetooth data transfer ability.",False,,,False,,,T,False,,,HN
SEMTRIAL_1640_1,tech_software,Wp7.5 lacks USB audio functionality with Microsoft Sync in cars.,False,,,False,,,T,False,,,HN
SEMTRIAL_1640_2,tech_software,Bluetooth playing audio is very limited.,False,,,False,,,T,False,,,HN
SEMTRIAL_1640_3,tech_software,Requesting MTP and mass storage functionality since competitors like iPhone are able to do all this already with Sync.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1641_1,tech_software,"In IsolatedStorage ,image file can save to local MediaLibrary,why not record wave file can not?",False,,,False,,,T,False,,,HN
SEMTRIAL_1642_1,tech_software,too slow and too little possibilities,False,,,False,,,T,False,,,HN
SEMTRIAL_1644_2,tech_software,I took a while until I realized that I forgot {StaticResource} within the Style attribute...,False,,,False,,,T,False,,,HN
SEMTRIAL_1645_1,tech_software,It's very hard to create application supporting multiple languages.,False,,,False,,,T,False,,,HN
SEMTRIAL_1645_2,tech_software,"Give functionalities like Resource manager, as given by IDE of other platforms.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1645_3,tech_software,Managing resources and folder structure for them should be made easier.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1645_4,tech_software,make an EQ for the mp3 player...at the moment the volume it's really low,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1645_5,tech_software,Curently 20 persons max.,False,,,False,,,T,False,,,HN
SEMTRIAL_1645_7,tech_software,"Please enable pinning of the ""Wi-Fi"" settings on Start page.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1646_1,tech_software,SplashScreenImageLight and SplashScreenImageDark would be great!,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1647_1,tech_software,"After that, it would be great to have the option to select an image from IsolatedStorage so that my app can update its splash screen image as needed.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1650_2,tech_software,Make it so that a meteo style app would only need to adapt its UI to run on Windows phone.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1652_1,tech_software,It would also be nice to have to deploy only one package to the marketplace but only the needed bits would be tranfered.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1653_1,tech_software,Add movies and books would be an excellent addition for the system !,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1653_2,tech_software,"Enable Speech Command to play songs selection by saying ""play song name"", ""play artist"", ""play album"".",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1654_1,tech_software,I believe the single most important thing for Windows Phone to be successful is that users in all countries should have the same services available.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1657_1,tech_software,Now when the marketplace has become available it would be great if users in other countries than US could migrate their accounts to the country they really live in.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1658_1,tech_software,"Since windows phones are selling hot in countries like India, browser should start displaying Indian language characters.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1658_2,tech_software,Allow user to set different accent colors for different tiles.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1658_3,tech_software,"we should have small tiles instead of a long list of apps of which you downloaded, like android and ios.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1658_7,tech_software,An app should be able to publish a service that is disvoerable and consumable by other apps.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1658_8,tech_software,"For example, if I have an app that can process images, I want other apps to be able to dicover my app and submit photos for me to process.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1659_1,tech_software,I would like access to a stream for music played via the media library.,False,,,False,,,T,True,explicit,,P1
